series_id,element,parent_smiles,halogen_count,cid
S0044,Cl,c1ccc2cc3ccccc3cc2c1,2,85836610
S0044,Cl,c1ccc2cc3ccccc3cc2c1,3,150657864
S0044,Cl,c1ccc2cc3ccccc3cc2c1,4,4060430
S0044,Cl,c1ccc2cc3ccccc3cc2c1,5,12445091
S0044,Cl,c1ccc2cc3ccccc3cc2c1,6,132566634
S0044,Cl,c1ccc2cc3ccccc3cc2c1,7,129639775
S0044,Cl,c1ccc2cc3ccccc3cc2c1,8,123444657
S0044,Cl,c1ccc2cc3ccccc3cc2c1,9,140007232
S0044,Cl,c1ccc2cc3ccccc3cc2c1,10,12857327
S0045,Cl,c1ccccc1.c1ccccc1,1,19074068
S0045,Cl,c1ccccc1.c1ccccc1,2,19830720
S0045,Cl,c1ccccc1.c1ccccc1,3,159516919
S0045,Cl,c1ccccc1.c1ccccc1,4,141732253
S0045,Cl,c1ccccc1.c1ccccc1,5,161216251
S0045,Cl,c1ccccc1.c1ccccc1,6,158546361
S0045,Cl,c1ccccc1.c1ccccc1,7,157148735
S0045,Cl,c1ccccc1.c1ccccc1,8,88258417
S0045,Cl,c1ccccc1.c1ccccc1,9,159833679
S0045,Cl,c1ccccc1.c1ccccc1,10,20337133
S0046,F,C.CC,1,159646239
S0046,F,C.CC,2,174975505
S0046,F,C.CC,3,162541709
S0046,F,C.CC,4,87640803
S0046,F,C.CC,5,87259145
S0046,F,C.CC,6,159910281
S0046,F,C.CC,7,21183374
S0046,F,C.CC,8,158146962
S0046,F,C.CC,9,23194510
S0046,F,C.CC,10,18680273
S0047,F,C.CCCC,1,91160029
S0047,F,C.CCCC,2,54093638
S0047,F,C.CCCC,3,162137421
S0047,F,C.CCCC,4,157150108
S0047,F,C.CCCC,5,91222001
S0047,F,C.CCCC,6,155141743
S0047,F,C.CCCC,7,158277857
S0047,F,C.CCCC,8,153354631
S0047,F,C.CCCC,9,174946489
S0047,F,C.CCCC,10,159876124
S0048,F,C/C=C/C(C)C,1,12756892
S0048,F,C/C=C/C(C)C,2,88242599
S0048,F,C/C=C/C(C)C,3,89953763
S0048,F,C/C=C/C(C)C,4,23384620
S0048,F,C/C=C/C(C)C,5,88242583
S0048,F,C/C=C/C(C)C,6,163535527
S0048,F,C/C=C/C(C)C,7,141617273
S0048,F,C/C=C/C(C)C,8,91692342
S0048,F,C/C=C/C(C)C,9,88552259
S0048,F,C/C=C/C(C)C,10,57455069
S0048,F,C/C=C/C(C)C,11,23266234
S0048,F,C/C=C/C(C)C,12,2776241
S0049,F,C/C=C/CC,1,22648444
S0049,F,C/C=C/CC,2,13356676
S0049,F,C/C=C/CC,3,12578253
S0049,F,C/C=C/CC,4,135128636
S0049,F,C/C=C/CC,5,18185667
S0049,F,C/C=C/CC,6,87758022
S0049,F,C/C=C/CC,7,87377506
S0049,F,C/C=C/CC,8,87372207
S0049,F,C/C=C/CC,9,12951075
S0049,F,C/C=C/CC,10,2736749
S0050,F,C/C=C\CC,1,142083764
S0050,F,C/C=C\CC,2,126636725
S0050,F,C/C=C\CC,3,89146613
S0050,F,C/C=C\CC,4,126692073
S0050,F,C/C=C\CC,5,141820315
S0050,F,C/C=C\CC,6,102349860
S0050,F,C/C=C\CC,7,21468193
S0050,F,C/C=C\CC,8,87510985
S0050,F,C/C=C\CC,9,87372288
S0050,F,C/C=C\CC,10,12534876
S0051,F,C1=CC(c2ccccc2)c2ccccc21,1,87644093
S0051,F,C1=CC(c2ccccc2)c2ccccc21,2,153532929
S0051,F,C1=CC(c2ccccc2)c2ccccc21,3,174433075
S0051,F,C1=CC(c2ccccc2)c2ccccc21,4,21095797
S0051,F,C1=CC(c2ccccc2)c2ccccc21,5,91325691
S0051,F,C1=CC(c2ccccc2)c2ccccc21,6,90708538
S0051,F,C1=CC(c2ccccc2)c2ccccc21,7,91461671
S0051,F,C1=CC(c2ccccc2)c2ccccc21,8,87970001
S0051,F,C1=CC(c2ccccc2)c2ccccc21,9,173206122
S0051,F,C1=CC(c2ccccc2)c2ccccc21,10,173206194
S0052,F,C1=CCCCC1,1,13406511
S0052,F,C1=CCCCC1,2,54399713
S0052,F,C1=CCCCC1,3,551658
S0052,F,C1=CCCCC1,4,129815597
S0052,F,C1=CCCCC1,5,173636297
S0052,F,C1=CCCCC1,6,150827433
S0052,F,C1=CCCCC1,7,87084406
S0052,F,C1=CCCCC1,8,87447762
S0052,F,C1=CCCCC1,9,534168
S0052,F,C1=CCCCC1,10,67738
S0053,F,C1CCCC1,1,137022
S0053,F,C1CCCC1,2,13758519
S0053,F,C1CCCC1,3,23227885
S0053,F,C1CCCC1,4,54342770
S0053,F,C1CCCC1,5,45090707
S0053,F,C1CCCC1,6,53869006
S0053,F,C1CCCC1,7,22046067
S0053,F,C1CCCC1,8,13026322
S0053,F,C1CCCC1,9,583022
S0053,F,C1CCCC1,10,67828
S0054,F,C1CCCCC1,1,78988
S0054,F,C1CCCCC1,2,164586
S0054,F,C1CCCCC1,3,67046212
S0054,F,C1CCCCC1,4,23234324
S0054,F,C1CCCCC1,5,58114516
S0054,F,C1CCCCC1,6,10607750
S0054,F,C1CCCCC1,7,166036473
S0054,F,C1CCCCC1,8,22495200
S0054,F,C1CCCCC1,9,22457047
S0054,F,C1CCCCC1,10,12916672
S0054,F,C1CCCCC1,11,67552
S0054,F,C1CCCCC1,12,9640
S0055,F,C=C(C)C(=O)OC(C)CC(C)(C)O,3,57528146
S0055,F,C=C(C)C(=O)OC(C)CC(C)(C)O,4,90253085
S0055,F,C=C(C)C(=O)OC(C)CC(C)(C)O,5,89254634
S0055,F,C=C(C)C(=O)OC(C)CC(C)(C)O,6,16050138
S0055,F,C=C(C)C(=O)OC(C)CC(C)(C)O,7,57824180
S0055,F,C=C(C)C(=O)OC(C)CC(C)(C)O,8,58995469
S0055,F,C=C(C)C(=O)OC(C)CC(C)(C)O,9,89261002
S0055,F,C=C(C)C(=O)OC(C)CC(C)(C)O,10,11199384
S0055,F,C=C(C)C(=O)OC(C)CC(C)(C)O,11,59021286
S0055,F,C=C(C)C(=O)OC(C)CC(C)(C)O,12,89260848
S0055,F,C=C(C)C(=O)OC(C)CC(C)(C)O,13,59169350
S0055,F,C=C(C)C(=O)OC(C)CC(C)(C)O,14,58789602
S0056,F,C=C(C)C(=O)OCCCC,1,175401911
S0056,F,C=C(C)C(=O)OCCCC,2,174510736
S0056,F,C=C(C)C(=O)OCCCC,3,53668751
S0056,F,C=C(C)C(=O)OCCCC,4,87071251
S0056,F,C=C(C)C(=O)OCCCC,5,20089659
S0056,F,C=C(C)C(=O)OCCCC,6,549772
S0056,F,C=C(C)C(=O)OCCCC,7,53402002
S0056,F,C=C(C)C(=O)OCCCC,8,18739188
S0056,F,C=C(C)C(=O)OCCCC,9,140010503
S0056,F,C=C(C)C(=O)OCCCC,10,20234451
S0057,F,C=C(C)C(=O)OCCCCC,1,174824998
S0057,F,C=C(C)C(=O)OCCCCC,2,89357596
S0057,F,C=C(C)C(=O)OCCCCC,3,19009485
S0057,F,C=C(C)C(=O)OCCCCC,4,88981246
S0057,F,C=C(C)C(=O)OCCCCC,5,141337479
S0057,F,C=C(C)C(=O)OCCCCC,6,86073138
S0057,F,C=C(C)C(=O)OCCCCC,7,90250878
S0057,F,C=C(C)C(=O)OCCCCC,8,71374004
S0057,F,C=C(C)C(=O)OCCCCC,9,57793557
S0057,F,C=C(C)C(=O)OCCCCC,10,57793577
S0057,F,C=C(C)C(=O)OCCCCC,11,58881439
S0057,F,C=C(C)C(=O)OCCCCC,12,89159870
S0058,F,C=C(C)C(=O)OCCCCCC,1,141337476
S0058,F,C=C(C)C(=O)OCCCCCC,2,175325224
S0058,F,C=C(C)C(=O)OCCCCCC,3,53684226
S0058,F,C=C(C)C(=O)OCCCCCC,4,58568359
S0058,F,C=C(C)C(=O)OCCCCCC,5,90250873
S0058,F,C=C(C)C(=O)OCCCCCC,6,53813887
S0058,F,C=C(C)C(=O)OCCCCCC,7,126550130
S0058,F,C=C(C)C(=O)OCCCCCC,8,89401032
S0058,F,C=C(C)C(=O)OCCCCCC,9,87974435
S0058,F,C=C(C)C(=O)OCCCCCC,10,87235104
S0058,F,C=C(C)C(=O)OCCCCCC,11,175223295
S0058,F,C=C(C)C(=O)OCCCCCC,12,14473839
S0058,F,C=C(C)C(=O)OCCCCCC,13,23504370
S0059,F,C=C(C)C(=O)OCCCCCCC,1,142642575
S0059,F,C=C(C)C(=O)OCCCCCCC,2,89332577
S0059,F,C=C(C)C(=O)OCCCCCCC,3,57695938
S0059,F,C=C(C)C(=O)OCCCCCCC,4,58568318
S0059,F,C=C(C)C(=O)OCCCCCCC,5,141201689
S0059,F,C=C(C)C(=O)OCCCCCCC,6,174639375
S0059,F,C=C(C)C(=O)OCCCCCCC,7,141710085
S0059,F,C=C(C)C(=O)OCCCCCCC,8,163210382
S0059,F,C=C(C)C(=O)OCCCCCCC,9,140052759
S0059,F,C=C(C)C(=O)OCCCCCCC,10,87858989
S0059,F,C=C(C)C(=O)OCCCCCCC,11,14671040
S0059,F,C=C(C)C(=O)OCCCCCCC,12,71374003
S0059,F,C=C(C)C(=O)OCCCCCCC,13,85619653
S0059,F,C=C(C)C(=O)OCCCCCCC,14,89726786
S0059,F,C=C(C)C(=O)OCCCCCCC,15,22292514
S0059,F,C=C(C)C(=O)OCCCCCCC,16,87786280
S0060,F,C=C(C)C(=O)OCCCCCCCC,1,87107649
S0060,F,C=C(C)C(=O)OCCCCCCCC,2,175876459
S0060,F,C=C(C)C(=O)OCCCCCCCC,3,57695924
S0060,F,C=C(C)C(=O)OCCCCCCCC,4,156767625
S0060,F,C=C(C)C(=O)OCCCCCCCC,5,88443532
S0060,F,C=C(C)C(=O)OCCCCCCCC,6,139810239
S0060,F,C=C(C)C(=O)OCCCCCCCC,7,153813683
S0060,F,C=C(C)C(=O)OCCCCCCCC,8,118433395
S0060,F,C=C(C)C(=O)OCCCCCCCC,9,132100460
S0060,F,C=C(C)C(=O)OCCCCCCCC,10,88375415
S0060,F,C=C(C)C(=O)OCCCCCCCC,11,176302486
S0060,F,C=C(C)C(=O)OCCCCCCCC,12,19840683
S0060,F,C=C(C)C(=O)OCCCCCCCC,13,87274484
S0060,F,C=C(C)C(=O)OCCCCCCCC,14,175113724
S0060,F,C=C(C)C(=O)OCCCCCCCC,15,53432326
S0060,F,C=C(C)C(=O)OCCCCCCCC,16,22719158
S0060,F,C=C(C)C(=O)OCCCCCCCC,17,10118019
S0060,F,C=C(C)C(=O)OCCCCCCCC,18,20234452
S0061,F,C=C(C)C(=O)OCCCCCCCCC,11,90250874
S0061,F,C=C(C)C(=O)OCCCCCCCCC,12,170242265
S0061,F,C=C(C)C(=O)OCCCCCCCCC,13,19098704
S0061,F,C=C(C)C(=O)OCCCCCCCCC,14,18739204
S0061,F,C=C(C)C(=O)OCCCCCCCCC,15,141273039
S0061,F,C=C(C)C(=O)OCCCCCCCCC,16,22137181
S0061,F,C=C(C)C(=O)OCCCCCCCCC,17,71343372
S0061,F,C=C(C)C(=O)OCCCCCCCCC,18,23199990
S0061,F,C=C(C)C(=O)OCCCCCCCCC,19,54005473
S0061,F,C=C(C)C(=O)OCCCCCCCCC,20,89159937
S0062,F,C=C(C)C(=O)OCCCCCCCCCCCC,16,168875433
S0062,F,C=C(C)C(=O)OCCCCCCCCCCCC,17,122657838
S0062,F,C=C(C)C(=O)OCCCCCCCCCCCC,18,168875430
S0062,F,C=C(C)C(=O)OCCCCCCCCCCCC,19,101508071
S0062,F,C=C(C)C(=O)OCCCCCCCCCCCC,20,54556839
S0062,F,C=C(C)C(=O)OCCCCCCCCCCCC,21,117901298
S0062,F,C=C(C)C(=O)OCCCCCCCCCCCC,22,139936608
S0062,F,C=C(C)C(=O)OCCCCCCCCCCCC,23,87257089
S0062,F,C=C(C)C(=O)OCCCCCCCCCCCC,24,89724217
S0062,F,C=C(C)C(=O)OCCCCCCCCCCCC,25,23504369
S0063,F,C=C(C)CC,1,54170761
S0063,F,C=C(C)CC,2,14092773
S0063,F,C=C(C)CC,3,123315598
S0063,F,C=C(C)CC,4,53424849
S0063,F,C=C(C)CC,5,19091140
S0063,F,C=C(C)CC,6,19781226
S0063,F,C=C(C)CC,7,21459249
S0063,F,C=C(C)CC,8,88374818
S0063,F,C=C(C)CC,9,17761201
S0063,F,C=C(C)CC,10,12576087
S0064,F,C=C(C)CCC,1,54284813
S0064,F,C=C(C)CCC,2,53861601
S0064,F,C=C(C)CCC,3,54350235
S0064,F,C=C(C)CCC,4,174536133
S0064,F,C=C(C)CCC,5,89099999
S0064,F,C=C(C)CCC,6,54386133
S0064,F,C=C(C)CCC,7,87388388
S0064,F,C=C(C)CCC,8,20802293
S0064,F,C=C(C)CCC,9,19424809
S0064,F,C=C(C)CCC,10,11311586
S0064,F,C=C(C)CCC,11,91088800
S0064,F,C=C(C)CCC,12,12576088
S0065,F,C=C(CCCCC)C(=O)O,1,169743961
S0065,F,C=C(CCCCC)C(=O)O,2,10845039
S0065,F,C=C(CCCCC)C(=O)O,3,54199083
S0065,F,C=C(CCCCC)C(=O)O,4,21917646
S0065,F,C=C(CCCCC)C(=O)O,5,21880486
S0065,F,C=C(CCCCC)C(=O)O,6,22171752
S0065,F,C=C(CCCCC)C(=O)O,7,21915924
S0065,F,C=C(CCCCC)C(=O)O,8,17943236
S0065,F,C=C(CCCCC)C(=O)O,9,146265345
S0065,F,C=C(CCCCC)C(=O)O,10,91151294
S0065,F,C=C(CCCCC)C(=O)O,11,53374906
S0066,F,C=C(CCCCCCC)C(=O)O,8,87843907
S0066,F,C=C(CCCCCCC)C(=O)O,9,23067808
S0066,F,C=C(CCCCCCC)C(=O)O,10,87850015
S0066,F,C=C(CCCCCCC)C(=O)O,11,18702703
S0066,F,C=C(CCCCCCC)C(=O)O,12,87753746
S0066,F,C=C(CCCCCCC)C(=O)O,13,90790189
S0066,F,C=C(CCCCCCC)C(=O)O,14,88732122
S0066,F,C=C(CCCCCCC)C(=O)O,15,140204230
S0066,F,C=C(CCCCCCC)C(=O)O,16,91336316
S0066,F,C=C(CCCCCCC)C(=O)O,17,88087073
S0067,F,C=C.C=C.C=C,1,160623361
S0067,F,C=C.C=C.C=C,2,160400640
S0067,F,C=C.C=C.C=C,3,158942526
S0067,F,C=C.C=C.C=C,4,155209008
S0067,F,C=C.C=C.C=C,5,90829687
S0067,F,C=C.C=C.C=C,6,157530419
S0067,F,C=C.C=C.C=C,7,174981925
S0067,F,C=C.C=C.C=C,8,161031873
S0067,F,C=C.C=C.C=C,9,131714522
S0067,F,C=C.C=C.C=C,10,161638942
S0068,F,C=C.C=CC,1,158126485
S0068,F,C=C.C=CC,2,88220563
S0068,F,C=C.C=CC,3,88220211
S0068,F,C=C.C=CC,4,161685053
S0068,F,C=C.C=CC,5,174814695
S0068,F,C=C.C=CC,6,87373588
S0068,F,C=C.C=CC,7,175424642
S0068,F,C=C.C=CC,8,159004460
S0068,F,C=C.C=CC,9,158921115
S0068,F,C=C.C=CC,10,18927062
S0069,F,C=C.CCC,1,90956900
S0069,F,C=C.CCC,2,21981451
S0069,F,C=C.CCC,3,123215668
S0069,F,C=C.CCC,4,158317851
S0069,F,C=C.CCC,5,160602200
S0069,F,C=C.CCC,6,160563797
S0069,F,C=C.CCC,7,174787732
S0069,F,C=C.CCC,8,160904335
S0069,F,C=C.CCC,9,87988910
S0069,F,C=C.CCC,10,87988998
S0070,F,C=CC(=O)OC(C)C,1,19741884
S0070,F,C=CC(=O)OC(C)C,2,14616838
S0070,F,C=CC(=O)OC(C)C,3,54363055
S0070,F,C=CC(=O)OC(C)C,4,21028516
S0070,F,C=CC(=O)OC(C)C,5,87389803
S0070,F,C=CC(=O)OC(C)C,6,21953548
S0070,F,C=CC(=O)OC(C)C,7,22133712
S0070,F,C=CC(=O)OC(C)C,8,13980927
S0070,F,C=CC(=O)OC(C)C,9,20040332
S0070,F,C=CC(=O)OC(C)C,10,139749223
S0071,F,C=CC(=O)OC(C)CC(C)(C)O,3,58173757
S0071,F,C=CC(=O)OC(C)CC(C)(C)O,4,157860082
S0071,F,C=CC(=O)OC(C)CC(C)(C)O,5,58173750
S0071,F,C=CC(=O)OC(C)CC(C)(C)O,6,23593431
S0071,F,C=CC(=O)OC(C)CC(C)(C)O,7,86647740
S0071,F,C=CC(=O)OC(C)CC(C)(C)O,8,58995547
S0071,F,C=CC(=O)OC(C)CC(C)(C)O,9,89261118
S0071,F,C=CC(=O)OC(C)CC(C)(C)O,10,59021295
S0071,F,C=CC(=O)OC(C)CC(C)(C)O,11,58789608
S0071,F,C=CC(=O)OC(C)CC(C)(C)O,12,58789600
S0072,F,C=CC(=O)OCCCC,1,87970726
S0072,F,C=CC(=O)OCCCC,2,139844098
S0072,F,C=CC(=O)OCCCC,3,23401480
S0072,F,C=CC(=O)OCCCC,4,141337641
S0072,F,C=CC(=O)OCCCC,5,20665309
S0072,F,C=CC(=O)OCCCC,6,22218868
S0072,F,C=CC(=O)OCCCC,7,22226167
S0072,F,C=CC(=O)OCCCC,8,141029326
S0072,F,C=CC(=O)OCCCC,9,87678631
S0072,F,C=CC(=O)OCCCC,10,163943792
S0073,F,C=CC(=O)OCCCCC,1,88711369
S0073,F,C=CC(=O)OCCCCC,2,174827398
S0073,F,C=CC(=O)OCCCCC,3,19009486
S0073,F,C=CC(=O)OCCCCC,4,139715013
S0073,F,C=CC(=O)OCCCCC,5,141744132
S0073,F,C=CC(=O)OCCCCC,6,58100029
S0073,F,C=CC(=O)OCCCCC,7,14671034
S0073,F,C=CC(=O)OCCCCC,8,22218882
S0073,F,C=CC(=O)OCCCCC,9,2782528
S0073,F,C=CC(=O)OCCCCC,10,87905778
S0073,F,C=CC(=O)OCCCCC,11,22218678
S0073,F,C=CC(=O)OCCCCC,12,139601201
S0074,F,C=CC(=O)OCCCCCC,1,88217823
S0074,F,C=CC(=O)OCCCCCC,2,141743293
S0074,F,C=CC(=O)OCCCCCC,3,19009489
S0074,F,C=CC(=O)OCCCCCC,4,151195738
S0074,F,C=CC(=O)OCCCCCC,5,88444396
S0074,F,C=CC(=O)OCCCCCC,6,174816734
S0074,F,C=CC(=O)OCCCCCC,7,102248263
S0074,F,C=CC(=O)OCCCCCC,8,89400691
S0074,F,C=CC(=O)OCCCCCC,9,71328293
S0074,F,C=CC(=O)OCCCCCC,10,22078944
S0074,F,C=CC(=O)OCCCCCC,11,22465164
S0074,F,C=CC(=O)OCCCCCC,12,21693152
S0074,F,C=CC(=O)OCCCCCC,13,22277950
S0074,F,C=CC(=O)OCCCCCC,14,87664365
S0075,F,C=CC(=O)OCCCCCCCC,1,23166788
S0075,F,C=CC(=O)OCCCCCCCC,2,15001321
S0075,F,C=CC(=O)OCCCCCCCC,3,88087385
S0075,F,C=CC(=O)OCCCCCCCC,4,164854223
S0075,F,C=CC(=O)OCCCCCCCC,5,118692290
S0075,F,C=CC(=O)OCCCCCCCC,6,153968657
S0075,F,C=CC(=O)OCCCCCCCC,7,164075427
S0075,F,C=CC(=O)OCCCCCCCC,8,118433393
S0075,F,C=CC(=O)OCCCCCCCC,9,126550139
S0075,F,C=CC(=O)OCCCCCCCC,10,87121992
S0075,F,C=CC(=O)OCCCCCCCC,11,122654263
S0075,F,C=CC(=O)OCCCCCCCC,12,19840685
S0075,F,C=CC(=O)OCCCCCCCC,13,87227941
S0075,F,C=CC(=O)OCCCCCCCC,14,87109184
S0075,F,C=CC(=O)OCCCCCCCC,15,22741484
S0075,F,C=CC(=O)OCCCCCCCC,16,22141657
S0075,F,C=CC(=O)OCCCCCCCC,17,15374706
S0075,F,C=CC(=O)OCCCCCCCC,18,88189947
S0076,F,C=CC(=O)OCCCCCCCCCC,3,90345300
S0076,F,C=CC(=O)OCCCCCCCCCC,4,175867495
S0076,F,C=CC(=O)OCCCCCCCCCC,5,87672828
S0076,F,C=CC(=O)OCCCCCCCCCC,6,151697068
S0076,F,C=CC(=O)OCCCCCCCCCC,7,146265344
S0076,F,C=CC(=O)OCCCCCCCCCC,8,161820256
S0076,F,C=CC(=O)OCCCCCCCCCC,9,175989041
S0076,F,C=CC(=O)OCCCCCCCCCC,10,87935454
S0076,F,C=CC(=O)OCCCCCCCCCC,11,152255429
S0076,F,C=CC(=O)OCCCCCCCCCC,12,150371027
S0076,F,C=CC(=O)OCCCCCCCCCC,13,175790972
S0076,F,C=CC(=O)OCCCCCCCCCC,14,87671548
S0076,F,C=CC(=O)OCCCCCCCCCC,15,174999802
S0076,F,C=CC(=O)OCCCCCCCCCC,16,153945665
S0076,F,C=CC(=O)OCCCCCCCCCC,17,85582710
S0076,F,C=CC(=O)OCCCCCCCCCC,18,22664508
S0076,F,C=CC(=O)OCCCCCCCCCC,19,2760316
S0076,F,C=CC(=O)OCCCCCCCCCC,20,87244179
S0076,F,C=CC(=O)OCCCCCCCCCC,21,22277953
S0076,F,C=CC(=O)OCCCCCCCCCC,22,87662530
S0077,F,C=CC(C)C,1,54447936
S0077,F,C=CC(C)C,2,23168870
S0077,F,C=CC(C)C,3,19788897
S0077,F,C=CC(C)C,4,53903785
S0077,F,C=CC(C)C,5,54409571
S0077,F,C=CC(C)C,6,22075394
S0077,F,C=CC(C)C,7,53799523
S0077,F,C=CC(C)C,8,19895042
S0077,F,C=CC(C)C,9,53774449
S0077,F,C=CC(C)C,10,88954
S0078,F,C=CC.C=CC,1,143121489
S0078,F,C=CC.C=CC,2,157310873
S0078,F,C=CC.C=CC,3,159891961
S0078,F,C=CC.C=CC,4,158859402
S0078,F,C=CC.C=CC,5,87169244
S0078,F,C=CC.C=CC,6,90915807
S0078,F,C=CC.C=CC,7,158127004
S0078,F,C=CC.C=CC,8,158670967
S0078,F,C=CC.C=CC,9,162065791
S0078,F,C=CC.C=CC,10,87440054
S0078,F,C=CC.C=CC,11,19901587
S0078,F,C=CC.C=CC,12,83439
S0079,F,C=CC.CCC,2,145030842
S0079,F,C=CC.CCC,3,143722110
S0079,F,C=CC.CCC,4,141436740
S0079,F,C=CC.CCC,5,160259170
S0079,F,C=CC.CCC,6,161599439
S0079,F,C=CC.CCC,7,159550680
S0079,F,C=CC.CCC,8,160420940
S0079,F,C=CC.CCC,9,156768443
S0079,F,C=CC.CCC,10,158444486
S0079,F,C=CC.CCC,11,161110633
S0079,F,C=CC.CCC,12,161634165
S0079,F,C=CC.CCC,13,86755093
S0080,F,C=CCC(C)C,1,72650119
S0080,F,C=CCC(C)C,2,162582287
S0080,F,C=CCC(C)C,3,20823620
S0080,F,C=CCC(C)C,4,58901177
S0080,F,C=CCC(C)C,5,19895038
S0080,F,C=CCC(C)C,6,13542552
S0080,F,C=CCC(C)C,7,19895034
S0080,F,C=CCC(C)C,8,19895036
S0080,F,C=CCC(C)C,9,87617639
S0080,F,C=CCC(C)C,10,19895047
S0080,F,C=CCC(C)C,11,54228374
S0080,F,C=CCC(C)C,12,20085883
S0081,F,C=CCCC,1,23234137
S0081,F,C=CCCC,2,13356677
S0081,F,C=CCCC,3,59776072
S0081,F,C=CCCC,4,53823940
S0081,F,C=CCCC,5,53891126
S0081,F,C=CCCC,6,59335560
S0081,F,C=CCCC,7,53821457
S0081,F,C=CCCC,8,158808489
S0081,F,C=CCCC,9,22558276
S0081,F,C=CCCC,10,78996
S0082,F,C=CCCC(C)C,1,88220088
S0082,F,C=CCCC(C)C,2,20782669
S0082,F,C=CCCC(C)C,3,154091191
S0082,F,C=CCCC(C)C,4,57838225
S0082,F,C=CCCC(C)C,5,150478036
S0082,F,C=CCCC(C)C,6,123238311
S0082,F,C=CCCC(C)C,7,87673256
S0082,F,C=CCCC(C)C,8,173393066
S0082,F,C=CCCC(C)C,9,88552258
S0082,F,C=CCCC(C)C,10,154090077
S0082,F,C=CCCC(C)C,11,54481349
S0082,F,C=CCCC(C)C,12,154403712
S0082,F,C=CCCC(C)C,13,140356784
S0082,F,C=CCCC(C)C,14,129809544
S0083,F,C=CCCCC,1,10558576
S0083,F,C=CCCCC,2,57092088
S0083,F,C=CCCCC,3,10844440
S0083,F,C=CCCCC,4,154120509
S0083,F,C=CCCCC,5,87341724
S0083,F,C=CCCCC,6,15134947
S0083,F,C=CCCCC,7,89916241
S0083,F,C=CCCCC,8,89915219
S0083,F,C=CCCCC,9,23001930
S0083,F,C=CCCCC,10,58890194
S0083,F,C=CCCCC,11,2776155
S0083,F,C=CCCCC,12,69786
S0084,F,C=CCCCCC,1,87342461
S0084,F,C=CCCCCC,2,87341623
S0084,F,C=CCCCCC,3,54185027
S0084,F,C=CCCCCC,4,15524383
S0084,F,C=CCCCCC,5,87340949
S0084,F,C=CCCCCC,6,89916067
S0084,F,C=CCCCCC,7,89915316
S0084,F,C=CCCCCC,8,89915565
S0084,F,C=CCCCCC,9,89915759
S0084,F,C=CCCCCC,10,89916257
S0084,F,C=CCCCCC,11,87084377
S0084,F,C=CCCCCC,12,162345575
S0084,F,C=CCCCCC,13,11647677
S0084,F,C=CCCCCC,14,67737
S0085,F,C=CCCCCCC,1,53888985
S0085,F,C=CCCCCCC,2,23160650
S0085,F,C=CCCCCCC,3,2760788
S0085,F,C=CCCCCCC,4,173048452
S0085,F,C=CCCCCCC,5,157793426
S0085,F,C=CCCCCCC,6,174867883
S0085,F,C=CCCCCCC,7,152444840
S0085,F,C=CCCCCCC,8,173002646
S0085,F,C=CCCCCCC,9,87084484
S0085,F,C=CCCCCCC,10,87084103
S0085,F,C=CCCCCCC,11,88949412
S0085,F,C=CCCCCCC,12,118353081
S0085,F,C=CCCCCCC,13,91384
S0085,F,C=CCCCCCC,14,87084500
S0085,F,C=CCCCCCC,15,12576186
S0085,F,C=CCCCCCC,16,2782409
S0086,F,C=CCCCCCCCC,5,150479153
S0086,F,C=CCCCCCCCC,6,58100033
S0086,F,C=CCCCCCCCC,7,154338843
S0086,F,C=CCCCCCCCC,8,88981252
S0086,F,C=CCCCCCCCC,9,22483431
S0086,F,C=CCCCCCCCC,10,139624015
S0086,F,C=CCCCCCCCC,11,88981251
S0086,F,C=CCCCCCCCC,12,175058950
S0086,F,C=CCCCCCCCC,13,175103359
S0086,F,C=CCCCCCCCC,14,59386461
S0086,F,C=CCCCCCCCC,15,54120000
S0086,F,C=CCCCCCCCC,16,175705408
S0086,F,C=CCCCCCCCC,17,88990
S0086,F,C=CCCCCCCCC,18,53881504
S0086,F,C=CCCCCCCCC,19,57139583
S0086,F,C=CCCCCCCCC,20,2782403
S0087,F,C=CCCOC=C,1,59259640
S0087,F,C=CCCOC=C,2,162596732
S0087,F,C=CCCOC=C,3,57838219
S0087,F,C=CCCOC=C,4,161287341
S0087,F,C=CCCOC=C,5,18737310
S0087,F,C=CCCOC=C,6,18737305
S0087,F,C=CCCOC=C,7,101237576
S0087,F,C=CCCOC=C,8,18964074
S0087,F,C=CCCOC=C,9,86054590
S0087,F,C=CCCOC=C,10,11460110
S0088,F,C=CCN.CCCCCCCCCCCCS(=O)(=O)O,1,173645663
S0088,F,C=CCN.CCCCCCCCCCCCS(=O)(=O)O,2,175162457
S0088,F,C=CCN.CCCCCCCCCCCCS(=O)(=O)O,3,173645708
S0088,F,C=CCN.CCCCCCCCCCCCS(=O)(=O)O,4,175158642
S0088,F,C=CCN.CCCCCCCCCCCCS(=O)(=O)O,5,175161820
S0088,F,C=CCN.CCCCCCCCCCCCS(=O)(=O)O,6,175157295
S0088,F,C=CCN.CCCCCCCCCCCCS(=O)(=O)O,7,175158534
S0088,F,C=CCN.CCCCCCCCCCCCS(=O)(=O)O,8,173645477
S0088,F,C=CCN.CCCCCCCCCCCCS(=O)(=O)O,9,175157122
S0088,F,C=CCN.CCCCCCCCCCCCS(=O)(=O)O,10,175164672
S0088,F,C=CCN.CCCCCCCCCCCCS(=O)(=O)O,11,173645755
